employee_id,full_name,first_name,last_name,position_title,birth_Date,salary,education_level,marital_status,gender,management_role,pay_type,min_scale,max_scale,store_type,store_name,store_street_address,store_city,store_state,store_country
711,"Eric Coleman",Eric,Coleman,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 19","6644 Sudance Drive",Vancouver,BC,Canada
19,"Dianne Collins",Dianne,Collins,"Store Manager",1953-07-20,10000.0000,"Bachelors Degree",S,F,"Store Management",Monthly,8500.0000,17000.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
712,"Lawrence Hurkett",Lawrence,Hurkett,"Store Assistant Manager",1972-05-12,10000.0000,"Partial College",S,F,"Store Management",Monthly,6700.0000,12500.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
713,"Sara Pettengill",Sara,Pettengill,"Store Shift Supervisor",1961-09-24,8900.0000,"Graduate Degree",M,M,"Store Management",Monthly,6700.0000,8500.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
714,"Jauna Elson",Jauna,Elson,"Store Permanent Checker",1914-02-02,6400.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
715,"Nancy Hirota",Nancy,Hirota,"Store Permanent Checker",1914-02-02,5900.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
716,"Linda Blasingame",Linda,Blasingame,"Store Permanent Checker",1914-02-02,6200.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
717,"Jackie Blackwell",Jackie,Blackwell,"Store Permanent Checker",1914-02-02,6100.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
718,"Marie Moya",Marie,Moya,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
719,"Nicky Chesnut",Nicky,Chesnut,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
720,"John Ortiz",John,Ortiz,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
721,"Stacey Tearpak",Stacey,Tearpak,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
722,"Karen Hall",Karen,Hall,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
723,"Greg Narberes",Greg,Narberes,"Store Permanent Stocker",1914-02-02,4800.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
724,"Fannye Weber",Fannye,Weber,"Store Permanent Stocker",1914-02-02,3700.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
725,"Diane Kabbes",Diane,Kabbes,"Store Permanent Stocker",1914-02-02,6500.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
726,"Anna Townsend",Anna,Townsend,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
727,"Carol Ann Rockne","Carol Ann",Rockne,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
728,"Brenda Heaney",Brenda,Heaney,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
729,"Judith Karavites",Judith,Karavites,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 20","3706 Marvelle Ln",Victoria,BC,Canada
9,"Brenda Blumberg",Brenda,Blumberg,"Store Manager",1979-06-23,17000.0000,"Graduate Degree",M,F,"Store Management",Monthly,8500.0000,17000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
748,"Wayne Banack",Wayne,Banack,"Store Assistant Manager",1932-12-24,13000.0000,"High School Degree",M,F,"Store Management",Monthly,6700.0000,12500.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
749,"Jacob Dean",Jacob,Dean,"Store Shift Supervisor",1961-09-24,8900.0000,"High School Degree",S,M,"Store Management",Monthly,6700.0000,8500.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
750,"Kendra Thompson",Kendra,Thompson,"Store Shift Supervisor",1961-09-24,8200.0000,"Partial High School",M,M,"Store Management",Monthly,6700.0000,8500.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
751,"Liza Marie Stevens","Liza Marie",Stevens,"Store Shift Supervisor",1961-09-24,7000.0000,"Bachelors Degree",S,F,"Store Management",Monthly,6700.0000,8500.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
752,"Megan Davis",Megan,Davis,"Store Permanent Butcher",1960-12-10,8500.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
753,"Kerry Westgaard",Kerry,Westgaard,"Store Permanent Butcher",1960-12-10,8500.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
754,"Samuel Agcaoili",Samuel,Agcaoili,"Store Information Systems",1942-06-01,9000.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
755,"Deanna Sabella",Deanna,Sabella,"Store Permanent Checker",1914-02-02,7000.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
756,"Kara Vanderlinden",Kara,Vanderlinden,"Store Permanent Checker",1914-02-02,6800.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
757,"Keith Virden",Keith,Virden,"Store Permanent Checker",1914-02-02,6700.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
758,"Sylvia Spencer",Sylvia,Spencer,"Store Permanent Checker",1914-02-02,8200.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
759,"Joseph Castellucio",Joseph,Castellucio,"Store Permanent Checker",1914-02-02,8000.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
760,"Judy Zugelder",Judy,Zugelder,"Store Permanent Checker",1914-02-02,7000.0000,"Graduate Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
761,"Kimberly Malmendier",Kimberly,Malmendier,"Store Permanent Checker",1914-02-02,6800.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
762,"Geri Farrell",Geri,Farrell,"Store Permanent Checker",1914-02-02,6700.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
763,"John Ault",John,Ault,"Store Permanent Checker",1914-02-02,8200.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
764,"Fran Highfill",Fran,Highfill,"Store Permanent Checker",1914-02-02,7900.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
765,"Julie Waggoner",Julie,Waggoner,"Store Permanent Checker",1914-02-02,7000.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
766,"Julie Estes",Julie,Estes,"Store Permanent Checker",1914-02-02,6800.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
767,"Vivian Jarmillo",Vivian,Jarmillo,"Store Permanent Checker",1914-02-02,6700.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
768,"Joan Steele",Joan,Steele,"Store Permanent Checker",1914-02-02,8200.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
769,"Daniel Thompson",Daniel,Thompson,"Store Permanent Checker",1914-02-02,8100.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
770,"Curtis Howard",Curtis,Howard,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
771,"Shannon Elliott",Shannon,Elliott,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
772,"Andrew Kobylinski",Andrew,Kobylinski,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
773,"Dora Verdad",Dora,Verdad,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
774,"Dave Browning",Dave,Browning,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
775,"Robert Lyeba",Robert,Lyeba,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
776,"Jean Handley",Jean,Handley,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
777,"Gary Meyerhoff",Gary,Meyerhoff,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
778,"Shane Vigil",Shane,Vigil,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
779,"Dominic Gash",Dominic,Gash,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
780,"Jane Greer",Jane,Greer,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
781,"Payton Benson",Payton,Benson,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
782,"Joseph Mitzner",Joseph,Mitzner,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
783,"Willie Brooks",Willie,Brooks,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
784,"Ann Hass",Ann,Hass,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
785,"Amir Netz",Amir,Netz,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
786,"Geneva Hill",Geneva,Hill,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
787,"Gary Drury",Gary,Drury,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
788,"Vincent White",Vincent,White,"Store Permanent Stocker",1914-02-02,4400.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
789,"Sandra Kahl",Sandra,Kahl,"Store Permanent Stocker",1914-02-02,4800.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
790,"James Aguilar",James,Aguilar,"Store Permanent Stocker",1914-02-02,3700.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
791,"Gregory Vanderbout",Gregory,Vanderbout,"Store Permanent Stocker",1914-02-02,6500.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
792,"Filomena Visser",Filomena,Visser,"Store Permanent Stocker",1914-02-02,4300.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
793,"Thomas Sanchez",Thomas,Sanchez,"Store Permanent Stocker",1914-02-02,5200.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
794,"Geraldine Spicer",Geraldine,Spicer,"Store Permanent Stocker",1914-02-02,4650.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
795,"Nellie Medina",Nellie,Medina,"Store Permanent Stocker",1914-02-02,4550.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
796,"Richard Young",Richard,Young,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial High School",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
797,"Margaret Krupka",Margaret,Krupka,"Store Permanent Stocker",1914-02-02,4200.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
798,"Edward Buensalido",Edward,Buensalido,"Store Permanent Stocker",1914-02-02,4700.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
799,"John Donovan",John,Donovan,"Store Permanent Stocker",1914-02-02,4500.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
800,"Roberto Smith",Roberto,Smith,"Store Permanent Stocker",1914-02-02,4400.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
801,"Josef Gentile",Josef,Gentile,"Store Permanent Stocker",1914-02-02,4600.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
802,"Sarah Tancredy",Sarah,Tancredy,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
803,"Shelly Wilson",Shelly,Wilson,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
804,"Sean Leri",Sean,Leri,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
805,"Mike Carr",Mike,Carr,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
806,"Steven Zobairi",Steven,Zobairi,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
807,"Aaron Zimmerman",Aaron,Zimmerman,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
808,"John Sherfy",John,Sherfy,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
809,"Albert Behnke",Albert,Behnke,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
810,"Taylor Tu",Taylor,Tu,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
811,"W. Harris",W.,Harris,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
812,"Cheryl Faubert",Cheryl,Faubert,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
813,"Margurite Bonilla",Margurite,Bonilla,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
814,"Mary Hirschboeck",Mary,Hirschboeck,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
815,"Jason VanHarn",Jason,VanHarn,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 21","4093 Steven Circle","San Andres",DF,Mexico
